stt_duyet,ma_anh,ma_san_pham,ten_san_pham,duong_dan_anh,sha256,url_san_pham,url_anh,trang_thai_duyet,logo_quan_sat_duoc,so_logo,chat_luong_anh,ghi_chu
65,anh_000065,san_pham_0013,DẦU GỘI BỒ KẾT VỎ BƯỞI - TRẦN LAN,data\du_lieu_logo\anh_goc\san_pham_0013\anh_001_94a408a6.jpg,94a408a6612d79f383eae97fb45d8160ea56929bcfecfac687675e9f538595af,https://hathyo.com/product/137,https://d134sx875xrex2.cloudfront.net/grng1upAxp_z7433520498886_0ff94c4c5e274c908cf8eee5567f7d0b.jpg,khong_co_logo_chung_chi,,0,tot,
66,anh_000066,san_pham_0013,DẦU GỘI BỒ KẾT VỎ BƯỞI - TRẦN LAN,data\du_lieu_logo\anh_goc\san_pham_0013\anh_002_f6bba873.jpg,f6bba873e4088a50b6274cb8ba1cc8ac940c98497a4fd412c3b81641d57786d0,https://hathyo.com/product/137,https://d134sx875xrex2.cloudfront.net/QVXLIwdsu7_d%E1%BA%A7u%20g%E1%BB%99i.jpg,khong_co_logo_chung_chi,,0,chap_nhan_duoc,
67,anh_000067,san_pham_0013,DẦU GỘI BỒ KẾT VỎ BƯỞI - TRẦN LAN,data\du_lieu_logo\anh_goc\san_pham_0013\anh_003_ece4d7ff.jpg,ece4d7ff207443c7eca52ba1984462496121d4e120cd007b59facce2e39bb0d6,https://hathyo.com/product/137,https://d134sx875xrex2.cloudfront.net/8nERWCusIl_z7433520317535_0c45e8cb6e4494a6d71a0d7decf2f408.jpg,khong_co_logo_chung_chi,,0,tot,
68,anh_000068,san_pham_0013,DẦU GỘI BỒ KẾT VỎ BƯỞI - TRẦN LAN,data\du_lieu_logo\anh_goc\san_pham_0013\anh_004_a6efa5bc.jpg,a6efa5bc2f790ddd4863505030aa2a4f50bcae08eedc19030adc701043bc79c4,https://hathyo.com/product/137,https://d134sx875xrex2.cloudfront.net/bFdsAvcJa6_z7433520730957_26dde3ce41c7bb3cac28cbed5816f5f0.jpg,khong_co_logo_chung_chi,,0,tot,
69,anh_000069,san_pham_0013,DẦU GỘI BỒ KẾT VỎ BƯỞI - TRẦN LAN,data\du_lieu_logo\anh_goc\san_pham_0013\anh_005_1c297887.jpg,1c2978875fd7f5c61f02e4fd7fa66f0b8ffa4ba160a9fe289067e2b5e7a13d3e,https://hathyo.com/product/137,https://d134sx875xrex2.cloudfront.net/thK3qXATRp_z7433522521342_b1f8302777fcf469d8a2303d22c4e5b0.jpg,khong_co_logo_chung_chi,,0,tot,
70,anh_000070,san_pham_0013,DẦU GỘI BỒ KẾT VỎ BƯỞI - TRẦN LAN,data\du_lieu_logo\anh_goc\san_pham_0013\anh_006_2a45e1db.jpg,2a45e1db2e68debd6956deaeb9bf955eb3dfa4b8f6a0a04e45099571b7d3d532,https://hathyo.com/product/137,https://d134sx875xrex2.cloudfront.net/TP3nnKepiV_z7433522363220_8329d3243879065576850b0c75c55dae.jpg,khong_co_logo_chung_chi,,0,tot,
71,anh_000071,san_pham_0014,GỪNG MỘC THẺ - VỊ TRUYỀN THỐNG,data\du_lieu_logo\anh_goc\san_pham_0014\anh_001_2081bedb.jpg,2081bedb7c4d64c61a1e176321f8b6f662262b7cbfb3ee701ee609279c8958e0,https://hathyo.com/product/140,https://d134sx875xrex2.cloudfront.net/eEWltXuYxK_2T2A948.jpg,khong_co_logo_chung_chi,,0,tot,
72,anh_000072,san_pham_0014,GỪNG MỘC THẺ - VỊ TRUYỀN THỐNG,data\du_lieu_logo\anh_goc\san_pham_0014\anh_002_8f7ea260.jpg,8f7ea2608b6cf9876d60a7e579d4e219d4e0e4d8ed83b1b9f4b3d7517a394828,https://hathyo.com/product/140,https://d134sx875xrex2.cloudfront.net/pXDKE8gQGl_704913079_993582209786998_480403472217918146_n.jpg,khong_co_logo_chung_chi,,0,chap_nhan_duoc,
73,anh_000073,san_pham_0014,GỪNG MỘC THẺ - VỊ TRUYỀN THỐNG,data\du_lieu_logo\anh_goc\san_pham_0014\anh_003_ade0a81c.png,ade0a81c482184e5fa60dea2cc64621381f5b2015170c174ad154770f1640bd5,https://hathyo.com/product/140,https://d134sx875xrex2.cloudfront.net/QvAmOFvjO2_2T2A950.jpg,khong_co_logo_chung_chi,,0,qua_nho,
74,anh_000074,san_pham_0015,MỲ SỢI KHÔ RAU CỦ - TRẦN LAN,data\du_lieu_logo\anh_goc\san_pham_0015\anh_001_de124d6f.jpg,de124d6f895b08e7c20803829a6a9a23dea23bcd189a432b8326b03bdd59e4e5,https://hathyo.com/product/141,https://d134sx875xrex2.cloudfront.net/SrzUFWW8KW_d939bcd8-9794-4038-88ba-f1117992eb28.jpg,khong_co_logo_chung_chi,,0,tot,
75,anh_000075,san_pham_0015,MỲ SỢI KHÔ RAU CỦ - TRẦN LAN,data\du_lieu_logo\anh_goc\san_pham_0015\anh_002_7faad0bb.jpg,7faad0bb87e3bfb2efc373fbbea4551e92cf929352ce7c94993a5d4405be3427,https://hathyo.com/product/141,https://d134sx875xrex2.cloudfront.net/aTYOoyFC9F_22e1e777-8510-45a3-88c2-788a21ef4f36.jpg,khong_co_logo_chung_chi,,0,tot,
76,anh_000076,san_pham_0015,MỲ SỢI KHÔ RAU CỦ - TRẦN LAN,data\du_lieu_logo\anh_goc\san_pham_0015\anh_003_9f5f13e3.jpg,9f5f13e3dcefb02e7ce203b78ce16de6e61519ffb1ec7ecacd02c61d8b29ccbb,https://hathyo.com/product/141,https://d134sx875xrex2.cloudfront.net/6WtsO3GrC5_21aa23bc-4e70-49c5-8b9e-aa80d03bb348.jpg,khong_co_logo_chung_chi,,0,tot,
77,anh_000077,san_pham_0015,MỲ SỢI KHÔ RAU CỦ - TRẦN LAN,data\du_lieu_logo\anh_goc\san_pham_0015\anh_004_efe467a8.jpg,efe467a80c9fc1e40dcca0cdeda64ed5e7204ddd6f20616c5f650e25b752a6dd,https://hathyo.com/product/141,https://d134sx875xrex2.cloudfront.net/JxZYr9LQbx_74706064-f996-4ca4-923d-43f948e0ea31.jpg,khong_co_logo_chung_chi,,0,tot,
78,anh_000078,san_pham_0015,MỲ SỢI KHÔ RAU CỦ - TRẦN LAN,data\du_lieu_logo\anh_goc\san_pham_0015\anh_005_e8377e64.jpg,e8377e64fae791696627ac46549f8184ecdc2be8936b0bf4f8180da8054515b7,https://hathyo.com/product/141,https://d134sx875xrex2.cloudfront.net/TWG1v9F8hb_341af308-b506-4334-bb59-a774cbbec293.jpg,co_logo_chung_chi,khac,1,tot,
79,anh_000079,san_pham_0015,MỲ SỢI KHÔ RAU CỦ - TRẦN LAN,data\du_lieu_logo\anh_goc\san_pham_0015\anh_006_e3477750.jpg,e3477750db5a20542fc0411b564f84c2203de79c98e89d860c8669ac83e9fdde,https://hathyo.com/product/141,https://d134sx875xrex2.cloudfront.net/HAUjqw4NrO_ffccad7e-5baa-471e-a8b6-ecf46bcb3f90.jpg,co_logo_chung_chi,khac,1,tot,
80,anh_000080,san_pham_0016,NGŨ CỐC ĂN LIỀN- GRANOLA,data\du_lieu_logo\anh_goc\san_pham_0016\anh_001_9f3a07cf.jpg,9f3a07cfd4067a84855d061cc3eaa8bb46e5d69eb290fd42f908a1e91ff62726,https://hathyo.com/product/142,https://d134sx875xrex2.cloudfront.net/BaDro5crCV_z7847275520294_b9056decd92bb0a52a6006fdcd524c0c.jpg,khong_co_logo_chung_chi,,0,tot,
81,anh_000081,san_pham_0016,NGŨ CỐC ĂN LIỀN- GRANOLA,data\du_lieu_logo\anh_goc\san_pham_0016\anh_002_4cda465f.jpg,4cda465fa37feb88660285e08a8614a1e14fb862c3b305647c6a2d81d52baaba,https://hathyo.com/product/142,https://d134sx875xrex2.cloudfront.net/01raqnNIiy_z7847274445400_4d67d85fe29cda3a2a94c1836139f01f.jpg,khong_co_logo_chung_chi,,0,chap_nhan_duoc,
82,anh_000082,san_pham_0016,NGŨ CỐC ĂN LIỀN- GRANOLA,data\du_lieu_logo\anh_goc\san_pham_0016\anh_003_94e50ddb.jpg,94e50ddbb9a2a078fec980252fd151547d3bb6b486b6bd57117cc7963c57c239,https://hathyo.com/product/142,https://d134sx875xrex2.cloudfront.net/2QOCgq4wX1_z7847275441779_de6f1cf01fb9eb0511c8523f28fc7f15.jpg,khong_co_logo_chung_chi,,0,tot,
83,anh_000083,san_pham_0016,NGŨ CỐC ĂN LIỀN- GRANOLA,data\du_lieu_logo\anh_goc\san_pham_0016\anh_004_db8be136.jpg,db8be1366dd71180abab1982823b28cf58685a6e551021a11c44ccf5bdc21d77,https://hathyo.com/product/142,https://d134sx875xrex2.cloudfront.net/clGaE180RM_z7847275605004_6b78285a9bde7563e20f864a00c08aac.jpg,khong_co_logo_chung_chi,,0,tot,
84,anh_000084,san_pham_0016,NGŨ CỐC ĂN LIỀN- GRANOLA,data\du_lieu_logo\anh_goc\san_pham_0016\anh_005_585ca3a3.jpg,585ca3a3b3f0655aa72cf3e1ca36dadfe9decd5cedff6ddd47356eb9a25e33e5,https://hathyo.com/product/142,https://d134sx875xrex2.cloudfront.net/ydYqTEkwPq_z7847275616452_e93cb4d0cd89ebdbd8afbe0cf36ff933.jpg,khong_co_logo_chung_chi,,0,tot,
85,anh_000085,san_pham_0017,NGŨ CỐC CAO CẤP TRẦN LAN - 100% THIÊN NHIÊN,data\du_lieu_logo\anh_goc\san_pham_0017\anh_001_05f776c6.jpg,05f776c6394b0849575d26d9ac9dd222d4ec95cadf282adb74ed4b37c7103386,https://hathyo.com/product/143,https://d134sx875xrex2.cloudfront.net/GGaSE94MTh_10235825-3365-4e4c-9e75-50c92c104c27.jpg,co_logo_chung_chi,ocop,1,tot,
86,anh_000086,san_pham_0017,NGŨ CỐC CAO CẤP TRẦN LAN - 100% THIÊN NHIÊN,data\du_lieu_logo\anh_goc\san_pham_0017\anh_002_4a0f3703.jpg,4a0f37034cfc41eb5ee051ddf6c2f4fd3a3d437260706588bebab8ff3766e998,https://hathyo.com/product/143,https://d134sx875xrex2.cloudfront.net/txUWIgziGa_9cfefe99-4ebb-4f36-a988-a041330c7b2b.jpg,co_logo_chung_chi,ocop,1,tot,
87,anh_000087,san_pham_0017,NGŨ CỐC CAO CẤP TRẦN LAN - 100% THIÊN NHIÊN,data\du_lieu_logo\anh_goc\san_pham_0017\anh_003_df6908a6.jpg,df6908a6e75684169fc48ed7241230acf0644451bbb42da1ca80f6f79d4ff54b,https://hathyo.com/product/143,https://d134sx875xrex2.cloudfront.net/9fTnO7tXf5_b6c0b59d-3d8c-471b-bbe5-44a630fc7782.jpg,co_logo_chung_chi,ocop,1,chap_nhan_duoc,
88,anh_000088,san_pham_0017,NGŨ CỐC CAO CẤP TRẦN LAN - 100% THIÊN NHIÊN,data\du_lieu_logo\anh_goc\san_pham_0017\anh_004_b810ca65.jpg,b810ca65c300af7c94ad2cfe32a6300bb34707d72664056a1b4d638ca8dd2625,https://hathyo.com/product/143,https://d134sx875xrex2.cloudfront.net/cu83SJlJFG_4dd58043-efa6-461d-b146-173e068ee36d.jpg,co_logo_chung_chi,ocop,1,tot,
89,anh_000089,san_pham_0017,NGŨ CỐC CAO CẤP TRẦN LAN - 100% THIÊN NHIÊN,data\du_lieu_logo\anh_goc\san_pham_0017\anh_005_e1b232eb.jpg,e1b232eb7292502fbfbb253a3dd93bec1c2d20ec194ecb895bf86d881b9b5c9a,https://hathyo.com/product/143,https://d134sx875xrex2.cloudfront.net/PpPAAqfVWc_84cc3df8-b067-43d4-9da0-722b9afb99c7.jpg,co_logo_chung_chi,ocop,1,tot,
90,anh_000090,san_pham_0017,NGŨ CỐC CAO CẤP TRẦN LAN - 100% THIÊN NHIÊN,data\du_lieu_logo\anh_goc\san_pham_0017\anh_006_e4ead380.jpg,e4ead3808b425481dfb9fa42c0390564ec65f54ab86c1f0c0aef49309ceb99d2,https://hathyo.com/product/143,https://d134sx875xrex2.cloudfront.net/mzJv5tScml_a2e57844-5d42-483d-a021-689b7d0daeac.jpg,co_logo_chung_chi,khac,1,tot,
91,anh_000091,san_pham_0018,🌿 TINH BỘT NGHỆ VÀNG NGUYÊN CHẤT – TRẦN LAN,data\du_lieu_logo\anh_goc\san_pham_0018\anh_001_eb4dddbc.jpg,eb4dddbc40e87e8e08efe27684d32c4005a71ae82707ddfe5c57708e853d8ede,https://hathyo.com/product/144,https://d134sx875xrex2.cloudfront.net/1N8fVd4uME_9184b86e-b33e-4d63-808e-74e2b72d9d28.jpg,khong_co_logo_chung_chi,,0,tot,
92,anh_000092,san_pham_0018,🌿 TINH BỘT NGHỆ VÀNG NGUYÊN CHẤT – TRẦN LAN,data\du_lieu_logo\anh_goc\san_pham_0018\anh_002_b646d172.jpg,b646d172376682856f4a6688f6d657a17ae291778eb7e7c48b9132c01b578d25,https://hathyo.com/product/144,https://d134sx875xrex2.cloudfront.net/bjMHzTsiXt_21108b21-a31f-4fda-959e-bb885cf10cca.jpg,khong_co_logo_chung_chi,,0,tot,
93,anh_000093,san_pham_0018,🌿 TINH BỘT NGHỆ VÀNG NGUYÊN CHẤT – TRẦN LAN,data\du_lieu_logo\anh_goc\san_pham_0018\anh_003_2b0ccd88.jpg,2b0ccd88960a7b9b9fada3f107037992b71f15ab437701587a3ef88847d847f7,https://hathyo.com/product/144,https://d134sx875xrex2.cloudfront.net/FbGtUCdhY1_11218527-c70f-44b0-8003-f2f26db27559.jpg,khong_co_logo_chung_chi,,0,tot,
94,anh_000094,san_pham_0018,🌿 TINH BỘT NGHỆ VÀNG NGUYÊN CHẤT – TRẦN LAN,data\du_lieu_logo\anh_goc\san_pham_0018\anh_004_49c429cd.jpg,49c429cd7577bbf50c78d3c6ce886caddf42f23714981bb405d1e4163fab4090,https://hathyo.com/product/144,https://d134sx875xrex2.cloudfront.net/HA1DbsHpHA_8b80169e-f94b-4ec0-8f85-9a34ba2bbb9b.jpg,khong_co_logo_chung_chi,,0,tot,
95,anh_000095,san_pham_0018,🌿 TINH BỘT NGHỆ VÀNG NGUYÊN CHẤT – TRẦN LAN,data\du_lieu_logo\anh_goc\san_pham_0018\anh_005_ece9315e.jpg,ece9315e70427c5a2d36b6ee959ecedb821a640ee1ebbac54a560b0e2cab9d22,https://hathyo.com/product/144,https://d134sx875xrex2.cloudfront.net/5LLdvyXom0_68f2c8b8-0a38-404a-abd5-0b3fd2f6b7d0.jpg,co_logo_chung_chi,khac,1,tot,
96,anh_000096,san_pham_0019,TRÀ GẠO LỨT THẢO MỘC - TRẦN LAN,data\du_lieu_logo\anh_goc\san_pham_0019\anh_001_00033803.jpg,000338036f6b5ae8eadfe9ac22efb6c6e84003fd86c646903d79dfd7df72f966,https://hathyo.com/product/145,https://d134sx875xrex2.cloudfront.net/xVoShn3C8Z_39e15dba-afed-48ab-ad00-c8933abe5f2a.jpg,khong_co_logo_chung_chi,,0,tot,
97,anh_000097,san_pham_0019,TRÀ GẠO LỨT THẢO MỘC - TRẦN LAN,data\du_lieu_logo\anh_goc\san_pham_0019\anh_002_c0d71c68.jpg,c0d71c68bb338801641678cc0b75649dae2a5348f3870c658e5f8edf1cd7a63a,https://hathyo.com/product/145,https://d134sx875xrex2.cloudfront.net/UdsFqB5yUZ_1d3e0e8b-3395-4478-8319-28d1ecd8d2ef.jpg,co_logo_chung_chi,ocop,1,tot,
98,anh_000098,san_pham_0019,TRÀ GẠO LỨT THẢO MỘC - TRẦN LAN,data\du_lieu_logo\anh_goc\san_pham_0019\anh_003_4d17e00d.jpg,4d17e00d2edfa9372ea02b3af44a59410c0f4dff344753bc4d857480beefde6c,https://hathyo.com/product/145,https://d134sx875xrex2.cloudfront.net/VDBTkpaCFJ_2261a1b4-0496-4766-9d5e-d86047024f93.jpg,co_logo_chung_chi,ocop,1,tot,
99,anh_000099,san_pham_0019,TRÀ GẠO LỨT THẢO MỘC - TRẦN LAN,data\du_lieu_logo\anh_goc\san_pham_0019\anh_004_de27d014.jpg,de27d014a95b16b9ed52656c08716f6cfa3fc71c773cad66ff6fed2859a6f9fc,https://hathyo.com/product/145,https://d134sx875xrex2.cloudfront.net/D074zldBXo_497c1194-f191-47ce-a77d-a7e1b4d94420.jpg,co_logo_chung_chi,ocop,1,chap_nhan_duoc,
100,anh_000100,san_pham_0019,TRÀ GẠO LỨT THẢO MỘC - TRẦN LAN,data\du_lieu_logo\anh_goc\san_pham_0019\anh_005_3081b0cb.jpg,3081b0cbdfccb91b2885ea28b705a0bef3fed24eb854f5ab98278dce7d68ef99,https://hathyo.com/product/145,https://d134sx875xrex2.cloudfront.net/48mv462QJ8_efcb29f0-6e0b-4feb-a288-ed8079db3ba3.jpg,co_logo_chung_chi,khac,1,tot,
101,anh_000101,san_pham_0019,TRÀ GẠO LỨT THẢO MỘC - TRẦN LAN,data\du_lieu_logo\anh_goc\san_pham_0019\anh_006_5aa07654.jpg,5aa07654dafc490756dcc61596186ec5b2a2131027603957043dc67e9a1632ec,https://hathyo.com/product/145,https://d134sx875xrex2.cloudfront.net/0jB1NoSkYv_33277800-f00d-4e8c-8a59-38ddd71e65db.jpg,co_logo_chung_chi,ocop,1,tot,
102,anh_000102,san_pham_0020,🍃 TRÀ LÁ ỔI THẢO MỘC TÚI LỌC - TRẦN LAN,data\du_lieu_logo\anh_goc\san_pham_0020\anh_001_175a8099.jpg,175a80991b0ddc4bcf942bd3fa85f2a45e036f398b3753ce7c4648275f49ef8f,https://hathyo.com/product/146,https://d134sx875xrex2.cloudfront.net/7QgLxRvcT5_60a3d765-b7e4-4d31-a7d4-7819e43375ee.jpg,khong_co_logo_chung_chi,,0,tot,
103,anh_000103,san_pham_0020,🍃 TRÀ LÁ ỔI THẢO MỘC TÚI LỌC - TRẦN LAN,data\du_lieu_logo\anh_goc\san_pham_0020\anh_002_d50dd614.jpg,d50dd614888f70a3d05292f26cefd9aa3e91c51793b158e103dbc7ccf6b5455d,https://hathyo.com/product/146,https://d134sx875xrex2.cloudfront.net/BmKCU5Ctds_8518c0dd-665e-4038-82d9-30df7f474a36.jpg,khong_co_logo_chung_chi,,0,tot,
104,anh_000104,san_pham_0020,🍃 TRÀ LÁ ỔI THẢO MỘC TÚI LỌC - TRẦN LAN,data\du_lieu_logo\anh_goc\san_pham_0020\anh_003_3cbd1ce9.jpg,3cbd1ce9ffd5d9844d91893d87b06d7f31c2847e8f8091c593aaabf153360286,https://hathyo.com/product/146,https://d134sx875xrex2.cloudfront.net/s8eAgVz0O2_4694d5ea-f653-4ce4-ab24-7df59050bd36.jpg,khong_co_logo_chung_chi,,0,tot,
105,anh_000105,san_pham_0021,TRÀ LÁ SEN - TRẦN LAN,data\du_lieu_logo\anh_goc\san_pham_0021\anh_001_411cc162.jpg,411cc1622bda300dcdb8e0e70ac9da98a90a6908caf0e075a0c7be6f3c83b6eb,https://hathyo.com/product/147,https://d134sx875xrex2.cloudfront.net/pZepkUFx6V_e49784a8-377b-4eb5-8ffe-c9779130a810.jpg,khong_co_logo_chung_chi,,0,tot,
106,anh_000106,san_pham_0021,TRÀ LÁ SEN - TRẦN LAN,data\du_lieu_logo\anh_goc\san_pham_0021\anh_002_986bd143.jpg,986bd1435109ed567dff08579690410b2c2be57034baaa6c03a662e2d5d7d7eb,https://hathyo.com/product/147,https://d134sx875xrex2.cloudfront.net/A8isvHlmsK_50475cf1-bc59-4a89-acb4-a063da88a8ab.jpg,khong_co_logo_chung_chi,,0,tot,
107,anh_000107,san_pham_0021,TRÀ LÁ SEN - TRẦN LAN,data\du_lieu_logo\anh_goc\san_pham_0021\anh_003_80df06cc.jpg,80df06ccd9fc49755e67f47c9356f81f70f199286bf512b4a0668528e7a7ab52,https://hathyo.com/product/147,https://d134sx875xrex2.cloudfront.net/VVyCrcAzCC_848f2729-6799-4ade-828b-5a3ec79adffd.jpg,khong_co_logo_chung_chi,,0,tot,
108,anh_000108,san_pham_0021,TRÀ LÁ SEN - TRẦN LAN,data\du_lieu_logo\anh_goc\san_pham_0021\anh_004_fa5506ac.jpg,fa5506aca2be7f0bea20f1fcb8df3a49c77faa2c9dc9fd2d6e4ad143f2660d10,https://hathyo.com/product/147,https://d134sx875xrex2.cloudfront.net/YBGR8HUuzr_d29d3d06-02a2-4892-8ec9-7aa65b39fcb7.jpg,khong_co_logo_chung_chi,,0,tot,
109,anh_000109,san_pham_0022,🌿 BỘT TÍA TÔ SẤY LẠNH NGUYÊN CHẤT,data\du_lieu_logo\anh_goc\san_pham_0022\anh_001_33fec9f4.jpg,33fec9f42ed991c22ec66e76ab80db1c671e3280d772187919bc90998c26bb0a,https://hathyo.com/product/148,https://d134sx875xrex2.cloudfront.net/836xN6ucd4_28c56379-8371-48fd-bd90-aca7b30b81aa.jpg,co_logo_chung_chi,ocop,1,tot,
110,anh_000110,san_pham_0022,🌿 BỘT TÍA TÔ SẤY LẠNH NGUYÊN CHẤT,data\du_lieu_logo\anh_goc\san_pham_0022\anh_002_19a26d84.jpg,19a26d8445c7b53a6cc1d51d03cfdd4d3d874970092a963561a880e4b95d8a76,https://hathyo.com/product/148,https://d134sx875xrex2.cloudfront.net/5rSCclAe1p_7c3ba3d8-18a1-4d3c-bf8e-5c89b2478cf1.jpg,co_logo_chung_chi,ocop,1,tot,
111,anh_000111,san_pham_0022,🌿 BỘT TÍA TÔ SẤY LẠNH NGUYÊN CHẤT,data\du_lieu_logo\anh_goc\san_pham_0022\anh_003_10a53204.jpg,10a532045f29d84bcba43372f06646383bf959df632aae0faa4422058e9fac0f,https://hathyo.com/product/148,https://d134sx875xrex2.cloudfront.net/EbggRFtV1u_704fb426-596d-40a8-a798-a795813d8845.jpg,co_logo_chung_chi,ocop,1,tot,
112,anh_000112,san_pham_0022,🌿 BỘT TÍA TÔ SẤY LẠNH NGUYÊN CHẤT,data\du_lieu_logo\anh_goc\san_pham_0022\anh_004_1312fbf4.jpg,1312fbf46d0669f50bf36e36f9faca0d64b88562dbb46730e7328aa093939491,https://hathyo.com/product/148,https://d134sx875xrex2.cloudfront.net/qbrQmikV8t_5072b4c3-b534-4650-a8a3-4c13e928ce49.jpg,co_logo_chung_chi,ocop,1,tot,
113,anh_000113,san_pham_0022,🌿 BỘT TÍA TÔ SẤY LẠNH NGUYÊN CHẤT,data\du_lieu_logo\anh_goc\san_pham_0022\anh_005_bcfbce7f.jpg,bcfbce7f7f6867f039561ea32090362e02192cd910f94ed78b5353a03c33f0de,https://hathyo.com/product/148,https://d134sx875xrex2.cloudfront.net/qdj7A917cO_t%C3%ADa%20t%C3%B4.jpg,co_logo_chung_chi,ocop,1,tot,
114,anh_000114,san_pham_0022,🌿 BỘT TÍA TÔ SẤY LẠNH NGUYÊN CHẤT,data\du_lieu_logo\anh_goc\san_pham_0022\anh_006_69222b92.jpg,69222b923c40b59c1d189995da2d024b2a8cdd1b0497edae68763d6b6fb85cea,https://hathyo.com/product/148,https://d134sx875xrex2.cloudfront.net/11Li8LmNkc_t%C3%ADa%20to2.jpg,co_logo_chung_chi,khac,1,tot,
115,anh_000115,san_pham_0022,🌿 BỘT TÍA TÔ SẤY LẠNH NGUYÊN CHẤT,data\du_lieu_logo\anh_goc\san_pham_0022\anh_007_10727fc1.jpg,10727fc13a87c8e0ecd093c2620a0c48531e791f6d4198ce7ee8619a57c1e8b0,https://hathyo.com/product/148,https://d134sx875xrex2.cloudfront.net/TpxkzLF1Os_bottia3.jpg,co_logo_chung_chi,khac,1,tot,
116,anh_000116,san_pham_0023,TRÀ TÍA TÔ - TRẦN LAN,data\du_lieu_logo\anh_goc\san_pham_0023\anh_001_43b616f6.jpg,43b616f63f6a56ea1c60effb0e65be1b243fe129382744e6fc7a371901d62f8b,https://hathyo.com/product/149,https://d134sx875xrex2.cloudfront.net/N5CKcfRJLH_01563043-2e04-4a14-9f51-40ea75ad108c.jpg,khong_co_logo_chung_chi,,0,tot,
117,anh_000117,san_pham_0023,TRÀ TÍA TÔ - TRẦN LAN,data\du_lieu_logo\anh_goc\san_pham_0023\anh_002_230c05f2.jpg,230c05f217211fde9a071f55495cc59c33d93c56aefb7c66ad1ae6f6524aa6b8,https://hathyo.com/product/149,https://d134sx875xrex2.cloudfront.net/VNb0vDW1Rl_b620c8ec-484c-4a8b-afb5-a191289dcafe.jpg,khong_co_logo_chung_chi,,0,tot,
118,anh_000118,san_pham_0023,TRÀ TÍA TÔ - TRẦN LAN,data\du_lieu_logo\anh_goc\san_pham_0023\anh_003_0c1ae0d7.jpg,0c1ae0d72e627791f3f8fcf3a5e5f80178636dae34583793ac0dee1b7d4ab8ae,https://hathyo.com/product/149,https://d134sx875xrex2.cloudfront.net/UKMWerPBW6_f5a1f9dd-873d-49e9-b61a-432a2ea875e8.jpg,co_logo_chung_chi,ocop,1,tot,
119,anh_000119,san_pham_0024,BỘT GỪNG SẤY LẠNH,data\du_lieu_logo\anh_goc\san_pham_0024\anh_001_d7e5a22b.jpg,d7e5a22b28b6ab60496b75f9c0ff10f9377e7ae4298fdf64abed58e58f29e162,https://hathyo.com/product/150,https://d134sx875xrex2.cloudfront.net/cLjz0c7L8v_fc4e4403-4907-4893-a30a-e4a4631e1dca.jpg,co_logo_chung_chi,ocop,1,chap_nhan_duoc,
120,anh_000120,san_pham_0024,BỘT GỪNG SẤY LẠNH,data\du_lieu_logo\anh_goc\san_pham_0024\anh_002_680ae0f6.jpg,680ae0f6e92ff8c5618b13122723911394e25d25a7695274b6690b640cc7bd9e,https://hathyo.com/product/150,https://d134sx875xrex2.cloudfront.net/6kQuMZuT2o_3cdaf163-669b-49a8-9173-f78fb558f03e.jpg,khong_co_logo_chung_chi,,0,tot,
121,anh_000121,san_pham_0024,BỘT GỪNG SẤY LẠNH,data\du_lieu_logo\anh_goc\san_pham_0024\anh_003_e7300540.jpg,e73005400f13d6067f5b4cd2acdd352dd1f8a1093c68013000a23859ce5e8006,https://hathyo.com/product/150,https://d134sx875xrex2.cloudfront.net/h2aBUGXQ5j_e2bd5130-0a44-4e99-9e6f-30b1dfdbb61f.jpg,co_logo_chung_chi,ocop,1,tot,
122,anh_000122,san_pham_0024,BỘT GỪNG SẤY LẠNH,data\du_lieu_logo\anh_goc\san_pham_0024\anh_004_302caddc.jpg,302caddc9d27d887a72e0ec3c4a30275fff243d3d2deaca41ae9a0f4b10b329a,https://hathyo.com/product/150,https://d134sx875xrex2.cloudfront.net/iZAZR7Akl2_9cf9c748-964d-4cf3-b9e4-dfc24cb74e7f.jpg,khong_co_logo_chung_chi,,0,tot,
123,anh_000123,san_pham_0024,BỘT GỪNG SẤY LẠNH,data\du_lieu_logo\anh_goc\san_pham_0024\anh_005_8a83b147.jpg,8a83b14728cec1c80aa9b4acc639220a6acf8da215e1bbff9bf89e9242410280,https://hathyo.com/product/150,https://d134sx875xrex2.cloudfront.net/lcp3T7Qdno_a9cbd29c-21c8-4487-bf8d-c5a563649344.jpg,co_logo_chung_chi,ocop,1,tot,
124,anh_000124,san_pham_0025,🌿 BỘT MÈ ĐEN – ĐẬU ĐEN XANH LÒNG,data\du_lieu_logo\anh_goc\san_pham_0025\anh_001_7d58a7bf.jpg,7d58a7bf6bc4c46a578983ad8861886b156d7f7ace1845d33c4f121ae2dfc486,https://hathyo.com/product/151,https://d134sx875xrex2.cloudfront.net/8GwIyuB0IT_397f7709-e1e4-4b9c-8e5c-a42cf2b2bcd3.jpg,khong_co_logo_chung_chi,,0,tot,
125,anh_000125,san_pham_0025,🌿 BỘT MÈ ĐEN – ĐẬU ĐEN XANH LÒNG,data\du_lieu_logo\anh_goc\san_pham_0025\anh_002_6d75755c.jpg,6d75755c0c6c3f6bb8c7ce845a938234c0746ae52be678395a217af2da7240d8,https://hathyo.com/product/151,https://d134sx875xrex2.cloudfront.net/jxCqNMQK1v_20298d44-bd17-41be-bd0a-533ec6b4645b.jpg,khong_co_logo_chung_chi,,0,tot,
